"RelativePath","Type","Bytes","LastWriteTimeUtc"
"install\runtime\Lib\site-packages\botocore\data\marketplace-reporting\2018-05-10\endpoint-rule-set-1.json.gz","file","1308","2026-08-26T23:47:27.0795250Z"
"install\runtime\Lib\site-packages\botocore\data\marketplace-reporting\2018-05-10\paginators-1.json","file","23","2026-08-26T23:47:27.1111993Z"
"install\runtime\Lib\site-packages\botocore\data\marketplace-reporting\2018-05-10\service-2.json.gz","file","2451","2026-08-26T23:47:27.1149797Z"
"install\runtime\Lib\site-packages\botocore\data\marketplace-reporting\2018-05-10\waiters-2.json","file","39","2026-08-26T23:47:27.1149797Z"
"install\runtime\Lib\site-packages\botocore\data\marketplacecommerceanalytics\2015-07-01","directory",,"2026-08-26T23:47:27.1589962Z"
"install\runtime\Lib\site-packages\botocore\data\marketplacecommerceanalytics\2015-07-01\endpoint-rule-set-1.json.gz","file","1166","2026-08-26T23:47:27.1305333Z"
"install\runtime\Lib\site-packages\botocore\data\marketplacecommerceanalytics\2015-07-01\examples-1.json","file","44","2026-08-26T23:47:27.1429854Z"
"install\runtime\Lib\site-packages\botocore\data\marketplacecommerceanalytics\2015-07-01\paginators-1.json","file","23","2026-08-26T23:47:27.1429854Z"
"install\runtime\Lib\site-packages\botocore\data\marketplacecommerceanalytics\2015-07-01\service-2.json.gz","file","3272","2026-08-26T23:47:27.1589962Z"
"install\runtime\Lib\site-packages\botocore\data\mediaconnect\2018-11-14","directory",,"2026-08-26T23:47:27.2140144Z"
"install\runtime\Lib\site-packages\botocore\data\mediaconnect\2018-11-14\endpoint-rule-set-1.json.gz","file","1152","2026-08-26T23:47:27.1747572Z"
"install\runtime\Lib\site-packages\botocore\data\mediaconnect\2018-11-14\paginators-1.json","file","1712","2026-08-26T23:47:27.1747572Z"
"install\runtime\Lib\site-packages\botocore\data\mediaconnect\2018-11-14\service-2.json.gz","file","50033","2026-08-26T23:47:27.1809323Z"
"install\runtime\Lib\site-packages\botocore\data\mediaconnect\2018-11-14\waiters-2.json","file","9833","2026-08-26T23:47:27.1835390Z"
"install\runtime\Lib\site-packages\botocore\data\mediaconvert\2017-08-29","directory",,"2026-08-26T23:47:27.2503728Z"
"install\runtime\Lib\site-packages\botocore\data\mediaconvert\2017-08-29\endpoint-rule-set-1.json.gz","file","1299","2026-08-26T23:47:27.2140144Z"
"install\runtime\Lib\site-packages\botocore\data\mediaconvert\2017-08-29\paginators-1.json","file","1153","2026-08-26T23:47:27.2140144Z"
"install\runtime\Lib\site-packages\botocore\data\mediaconvert\2017-08-29\paginators-1.sdk-extras.json","file","208","2026-08-26T23:47:27.2221571Z"
"install\runtime\Lib\site-packages\botocore\data\mediaconvert\2017-08-29\service-2.json.gz","file","178990","2026-08-26T23:47:27.2473799Z"
"install\runtime\Lib\site-packages\botocore\data\medialive\2017-10-14","directory",,"2026-08-26T23:47:27.2654125Z"
"install\runtime\Lib\site-packages\botocore\data\medialive\2017-10-14\endpoint-rule-set-1.json.gz","file","1149","2026-08-26T23:47:27.2513785Z"
"install\runtime\Lib\site-packages\botocore\data\medialive\2017-10-14\paginators-1.json","file","4028","2026-08-26T23:47:27.2553719Z"
"install\runtime\Lib\site-packages\botocore\data\medialive\2017-10-14\service-2.json.gz","file","133316","2026-08-26T23:47:27.2573719Z"
"install\runtime\Lib\site-packages\botocore\data\medialive\2017-10-14\waiters-2.json","file","15342","2026-08-26T23:47:27.2634017Z"
"install\runtime\Lib\site-packages\botocore\data\mediapackage\2017-10-12","directory",,"2026-08-26T23:47:27.3243337Z"
"install\runtime\Lib\site-packages\botocore\data\mediapackage\2017-10-12\endpoint-rule-set-1.json.gz","file","1152","2026-08-26T23:47:27.2793102Z"
"install\runtime\Lib\site-packages\botocore\data\mediapackage\2017-10-12\paginators-1.json","file","531","2026-08-26T23:47:27.3048915Z"
"install\runtime\Lib\site-packages\botocore\data\mediapackage\2017-10-12\service-2.json.gz","file","9876","2026-08-26T23:47:27.3205259Z"
"install\runtime\Lib\site-packages\botocore\data\mediapackage-vod\2018-11-07","directory",,"2026-08-26T23:47:27.2773014Z"
"install\runtime\Lib\site-packages\botocore\data\mediapackage-vod\2018-11-07\endpoint-rule-set-1.json.gz","file","1155","2026-08-26T23:47:27.2675121Z"
"install\runtime\Lib\site-packages\botocore\data\mediapackage-vod\2018-11-07\paginators-1.json","file","551","2026-08-26T23:47:27.2695223Z"
"install\runtime\Lib\site-packages\botocore\data\mediapackage-vod\2018-11-07\service-2.json.gz","file","7204","2026-08-26T23:47:27.2752912Z"
"install\runtime\Lib\site-packages\botocore\data\mediapackagev2\2022-12-25","directory",,"2026-08-26T23:47:27.3649412Z"
"install\runtime\Lib\site-packages\botocore\data\mediapackagev2\2022-12-25\endpoint-rule-set-1.json.gz","file","1304","2026-08-26T23:47:27.3518041Z"
"install\runtime\Lib\site-packages\botocore\data\mediapackagev2\2022-12-25\paginators-1.json","file","676","2026-08-26T23:47:27.3549339Z"
"install\runtime\Lib\site-packages\botocore\data\mediapackagev2\2022-12-25\service-2.json.gz","file","27664","2026-08-26T23:47:27.3589368Z"
"install\runtime\Lib\site-packages\botocore\data\mediapackagev2\2022-12-25\waiters-2.json","file","832","2026-08-26T23:47:27.3619354Z"
"install\runtime\Lib\site-packages\botocore\data\mediastore\2017-09-01","directory",,"2026-08-26T23:47:27.4141108Z"
"install\runtime\Lib\site-packages\botocore\data\mediastore\2017-09-01\endpoint-rule-set-1.json.gz","file","1150","2026-08-26T23:47:27.4071078Z"
"install\runtime\Lib\site-packages\botocore\data\mediastore\2017-09-01\examples-1.json","file","44","2026-08-26T23:47:27.4111107Z"
"install\runtime\Lib\site-packages\botocore\data\mediastore\2017-09-01\paginators-1.json","file","191","2026-08-26T23:47:27.4141108Z"
"install\runtime\Lib\site-packages\botocore\data\mediastore\2017-09-01\service-2.json.gz","file","7064","2026-08-26T23:47:27.4141108Z"
"install\runtime\Lib\site-packages\botocore\data\mediastore-data\2017-09-01","directory",,"2026-08-26T23:47:27.4051079Z"
"install\runtime\Lib\site-packages\botocore\data\mediastore-data\2017-09-01\endpoint-rule-set-1.json.gz","file","1153","2026-08-26T23:47:27.3669363Z"
"install\runtime\Lib\site-packages\botocore\data\mediastore-data\2017-09-01\examples-1.json","file","44","2026-08-26T23:47:27.3700279Z"
"install\runtime\Lib\site-packages\botocore\data\mediastore-data\2017-09-01\paginators-1.json","file","181","2026-08-26T23:47:27.3780274Z"
"install\runtime\Lib\site-packages\botocore\data\mediastore-data\2017-09-01\service-2.json.gz","file","3785","2026-08-26T23:47:27.4021120Z"
"install\runtime\Lib\site-packages\botocore\data\mediatailor\2018-04-23","directory",,"2026-08-26T23:47:27.4414060Z"
"install\runtime\Lib\site-packages\botocore\data\mediatailor\2018-04-23\endpoint-rule-set-1.json.gz","file","1383","2026-08-26T23:47:27.4141108Z"
"install\runtime\Lib\site-packages\botocore\data\mediatailor\2018-04-23\paginators-1.json","file","1496","2026-08-26T23:47:27.4314087Z"
"install\runtime\Lib\site-packages\botocore\data\mediatailor\2018-04-23\service-2.json.gz","file","31344","2026-08-26T23:47:27.4354101Z"
"install\runtime\Lib\site-packages\botocore\data\medical-imaging\2023-07-19","directory",,"2026-08-26T23:47:27.5100817Z"
"install\runtime\Lib\site-packages\botocore\data\medical-imaging\2023-07-19\endpoint-rule-set-1.json.gz","file","1304","2026-08-26T23:47:27.4434060Z"
"install\runtime\Lib\site-packages\botocore\data\medical-imaging\2023-07-19\paginators-1.json","file","739","2026-08-26T23:47:27.4465667Z"
"install\runtime\Lib\site-packages\botocore\data\medical-imaging\2023-07-19\paginators-1.sdk-extras.json","file","159","2026-08-26T23:47:27.4763545Z"
"install\runtime\Lib\site-packages\botocore\data\medical-imaging\2023-07-19\service-2.json.gz","file","10044","2026-08-26T23:47:27.5020910Z"
"install\runtime\Lib\site-packages\botocore\data\medical-imaging\2023-07-19\waiters-2.json","file","39","2026-08-26T23:47:27.5050796Z"
"install\runtime\Lib\site-packages\botocore\data\memorydb\2021-01-01","directory",,"2026-08-26T23:47:27.5611230Z"
"install\runtime\Lib\site-packages\botocore\data\memorydb\2021-01-01\endpoint-rule-set-1.json.gz","file","1264","2026-08-26T23:47:27.5110796Z"
"install\runtime\Lib\site-packages\botocore\data\memorydb\2021-01-01\examples-1.json","file","44","2026-08-26T23:47:27.5147438Z"
"install\runtime\Lib\site-packages\botocore\data\memorydb\2021-01-01\paginators-1.json","file","2277","2026-08-26T23:47:27.5212639Z"
"install\runtime\Lib\site-packages\botocore\data\memorydb\2021-01-01\service-2.json.gz","file","19249","2026-08-26T23:47:27.5242641Z"
"install\runtime\Lib\site-packages\botocore\data\meteringmarketplace\2016-01-14","directory",,"2026-08-26T23:47:27.6306239Z"
"install\runtime\Lib\site-packages\botocore\data\meteringmarketplace\2016-01-14\endpoint-rule-set-1.json.gz","file","1518","2026-08-26T23:47:27.5628120Z"
"install\runtime\Lib\site-packages\botocore\data\meteringmarketplace\2016-01-14\examples-1.json","file","44","2026-08-26T23:47:27.5983956Z"
"install\runtime\Lib\site-packages\botocore\data\meteringmarketplace\2016-01-14\paginators-1.json","file","23","2026-08-26T23:47:27.6145767Z"
"install\runtime\Lib\site-packages\botocore\data\meteringmarketplace\2016-01-14\service-2.json.gz","file","9121","2026-08-26T23:47:27.6297109Z"
"install\runtime\Lib\site-packages\botocore\data\mgh\2017-05-31","directory",,"2026-08-26T23:47:27.6580602Z"
"install\runtime\Lib\site-packages\botocore\data\mgh\2017-05-31\endpoint-rule-set-1.json.gz","file","1145","2026-08-26T23:47:27.6460097Z"
"install\runtime\Lib\site-packages\botocore\data\mgh\2017-05-31\examples-1.json","file","44","2026-08-26T23:47:27.6500292Z"
"install\runtime\Lib\site-packages\botocore\data\mgh\2017-05-31\paginators-1.json","file","1326","2026-08-26T23:47:27.6560521Z"
"install\runtime\Lib\site-packages\botocore\data\mgh\2017-05-31\service-2.json.gz","file","8366","2026-08-26T23:47:27.6580602Z"
"install\runtime\Lib\site-packages\botocore\data\mgn\2020-02-26","directory",,"2026-08-26T23:47:27.7113722Z"
"install\runtime\Lib\site-packages\botocore\data\mgn\2020-02-26\endpoint-rule-set-1.json.gz","file","1145","2026-08-26T23:47:27.6618779Z"
"install\runtime\Lib\site-packages\botocore\data\mgn\2020-02-26\examples-1.json","file","44","2026-08-26T23:47:27.6618779Z"
"install\runtime\Lib\site-packages\botocore\data\mgn\2020-02-26\paginators-1.json","file","5023","2026-08-26T23:47:27.6618779Z"
"install\runtime\Lib\site-packages\botocore\data\mgn\2020-02-26\service-2.json.gz","file","31361","2026-08-26T23:47:27.6926777Z"
"install\runtime\Lib\site-packages\botocore\data\mgn\2020-02-26\waiters-2.json","file","39","2026-08-26T23:47:27.6956989Z"
"install\runtime\Lib\site-packages\botocore\data\migration-hub-refactor-spaces\2021-10-26","directory",,"2026-08-26T23:47:27.7449638Z"
"install\runtime\Lib\site-packages\botocore\data\migration-hub-refactor-spaces\2021-10-26\endpoint-rule-set-1.json.gz","file","1154","2026-08-26T23:47:27.7113722Z"
"install\runtime\Lib\site-packages\botocore\data\migration-hub-refactor-spaces\2021-10-26\examples-1.json","file","44","2026-08-26T23:47:27.7113722Z"
"install\runtime\Lib\site-packages\botocore\data\migration-hub-refactor-spaces\2021-10-26\paginators-1.json","file","904","2026-08-26T23:47:27.7113722Z"
"install\runtime\Lib\site-packages\botocore\data\migration-hub-refactor-spaces\2021-10-26\service-2.json.gz","file","12478","2026-08-26T23:47:27.7270254Z"
"install\runtime\Lib\site-packages\botocore\data\migrationhub-config\2019-06-30","directory",,"2026-08-26T23:47:27.7952053Z"
"install\runtime\Lib\site-packages\botocore\data\migrationhub-config\2019-06-30\endpoint-rule-set-1.json.gz","file","1156","2026-08-26T23:47:27.7469747Z"
"install\runtime\Lib\site-packages\botocore\data\migrationhub-config\2019-06-30\examples-1.json","file","44","2026-08-26T23:47:27.7489843Z"
"install\runtime\Lib\site-packages\botocore\data\migrationhub-config\2019-06-30\paginators-1.json","file","23","2026-08-26T23:47:27.7742735Z"
"install\runtime\Lib\site-packages\botocore\data\migrationhub-config\2019-06-30\service-2.json.gz","file","2737","2026-08-26T23:47:27.7932086Z"
"install\runtime\Lib\site-packages\botocore\data\migrationhuborchestrator\2021-08-28","directory",,"2026-08-26T23:47:27.8085438Z"
"install\runtime\Lib\site-packages\botocore\data\migrationhuborchestrator\2021-08-28\endpoint-rule-set-1.json.gz","file","1308","2026-08-26T23:47:27.7972101Z"
"install\runtime\Lib\site-packages\botocore\data\migrationhuborchestrator\2021-08-28\paginators-1.json","file","1272","2026-08-26T23:47:27.8012076Z"
"install\runtime\Lib\site-packages\botocore\data\migrationhuborchestrator\2021-08-28\service-2.json.gz","file","8432","2026-08-26T23:47:27.8042108Z"
"install\runtime\Lib\site-packages\botocore\data\migrationhuborchestrator\2021-08-28\waiters-2.json","file","39","2026-08-26T23:47:27.8042108Z"
"install\runtime\Lib\site-packages\botocore\data\migrationhubstrategy\2020-02-19","directory",,"2026-08-26T23:47:27.8665288Z"
"install\runtime\Lib\site-packages\botocore\data\migrationhubstrategy\2020-02-19\endpoint-rule-set-1.json.gz","file","1157","2026-08-26T23:47:27.8351899Z"
"install\runtime\Lib\site-packages\botocore\data\migrationhubstrategy\2020-02-19\examples-1.json","file","44","2026-08-26T23:47:27.8508756Z"
"install\runtime\Lib\site-packages\botocore\data\migrationhubstrategy\2020-02-19\paginators-1.json","file","1076","2026-08-26T23:47:27.8508756Z"
"install\runtime\Lib\site-packages\botocore\data\migrationhubstrategy\2020-02-19\paginators-1.sdk-extras.json","file","220","2026-08-26T23:47:27.8508756Z"
"install\runtime\Lib\site-packages\botocore\data\migrationhubstrategy\2020-02-19\service-2.json.gz","file","13363","2026-08-26T23:47:27.8665288Z"
"install\runtime\Lib\site-packages\botocore\data\mpa\2022-07-26","directory",,"2026-08-26T23:47:27.8874393Z"
"install\runtime\Lib\site-packages\botocore\data\mpa\2022-07-26\endpoint-rule-set-1.json.gz","file","830","2026-08-26T23:47:27.8693564Z"
"install\runtime\Lib\site-packages\botocore\data\mpa\2022-07-26\paginators-1.json","file","1049","2026-08-26T23:47:27.8745778Z"
"install\runtime\Lib\site-packages\botocore\data\mpa\2022-07-26\service-2.json.gz","file","10061","2026-08-26T23:47:27.8765875Z"
"install\runtime\Lib\site-packages\botocore\data\mpa\2022-07-26\waiters-2.json","file","39","2026-08-26T23:47:27.8806081Z"
"install\runtime\Lib\site-packages\botocore\data\mq\2017-11-27","directory",,"2026-08-26T23:47:27.9004408Z"
"install\runtime\Lib\site-packages\botocore\data\mq\2017-11-27\endpoint-rule-set-1.json.gz","file","1145","2026-08-26T23:47:27.8884403Z"
"install\runtime\Lib\site-packages\botocore\data\mq\2017-11-27\paginators-1.json","file","373","2026-08-26T23:47:27.8914386Z"
"install\runtime\Lib\site-packages\botocore\data\mq\2017-11-27\service-2.json.gz","file","15593","2026-08-26T23:47:27.8974393Z"
"install\runtime\Lib\site-packages\botocore\data\mturk\2017-01-17","directory",,"2026-08-26T23:47:27.9530276Z"
"install\runtime\Lib\site-packages\botocore\data\mturk\2017-01-17\endpoint-rule-set-1.json.gz","file","1217","2026-08-26T23:47:27.9014428Z"
"install\runtime\Lib\site-packages\botocore\data\mturk\2017-01-17\examples-1.json","file","44","2026-08-26T23:47:27.9054392Z"
"install\runtime\Lib\site-packages\botocore\data\mturk\2017-01-17\paginators-1.json","file","1591","2026-08-26T23:47:27.9473500Z"
"install\runtime\Lib\site-packages\botocore\data\mturk\2017-01-17\service-2.json.gz","file","19770","2026-08-26T23:47:27.9473500Z"
"install\runtime\Lib\site-packages\botocore\data\mwaa\2020-07-01","directory",,"2026-08-26T23:47:28.0479254Z"
"install\runtime\Lib\site-packages\botocore\data\mwaa\2020-07-01\endpoint-rule-set-1.json.gz","file","1149","2026-08-26T23:47:28.0054673Z"
"install\runtime\Lib\site-packages\botocore\data\mwaa\2020-07-01\examples-1.json","file","44","2026-08-26T23:47:28.0094823Z"
"install\runtime\Lib\site-packages\botocore\data\mwaa\2020-07-01\paginators-1.json","file","195","2026-08-26T23:47:28.0152114Z"
"install\runtime\Lib\site-packages\botocore\data\mwaa\2020-07-01\service-2.json.gz","file","11871","2026-08-26T23:47:28.0462374Z"
"install\runtime\Lib\site-packages\botocore\data\mwaa-serverless\2024-07-26","directory",,"2026-08-26T23:47:28.0054673Z"
"install\runtime\Lib\site-packages\botocore\data\mwaa-serverless\2024-07-26\endpoint-rule-set-1.json.gz","file","841","2026-08-26T23:47:27.9530276Z"
"install\runtime\Lib\site-packages\botocore\data\mwaa-serverless\2024-07-26\paginators-1.json","file","709","2026-08-26T23:47:27.9796560Z"
"install\runtime\Lib\site-packages\botocore\data\mwaa-serverless\2024-07-26\service-2.json.gz","file","10217","2026-08-26T23:47:27.9964787Z"
"install\runtime\Lib\site-packages\botocore\data\mwaa-serverless\2024-07-26\waiters-2.json","file","39","2026-08-26T23:47:27.9964787Z"
"install\runtime\Lib\site-packages\botocore\data\neptune\2014-10-31","directory",,"2026-08-26T23:47:28.0970389Z"
"install\runtime\Lib\site-packages\botocore\data\neptune\2014-10-31\endpoint-rule-set-1.json.gz","file","1230","2026-08-26T23:47:28.0633250Z"
"install\runtime\Lib\site-packages\botocore\data\neptune\2014-10-31\examples-1.json","file","44","2026-08-26T23:47:28.0633250Z"
"install\runtime\Lib\site-packages\botocore\data\neptune\2014-10-31\paginators-1.json","file","2881","2026-08-26T23:47:28.0633250Z"
"install\runtime\Lib\site-packages\botocore\data\neptune\2014-10-31\service-2.json.gz","file","46650","2026-08-26T23:47:28.0633250Z"
"install\runtime\Lib\site-packages\botocore\data\neptune\2014-10-31\service-2.sdk-extras.json","file","561","2026-08-26T23:47:28.0803086Z"
